input_id,model,quant_level,n_pairs,n_skipped_pairs_x,bertscore_f1_mean,bertscore_f1_std,rougeL_f1_mean,rougeL_f1_std,n_skipped_pairs_y,medcon_f1_mean,medcon_f1_std,mean_cui_count,n_skipped_numeric,numeric_jaccard_mean,numeric_jaccard_std,mean_fact_count
MAIN-035,Gemma-3-4B-it,Q4_K_M,190,0,0.7651904121825569,0.024876515420410406,0.4061950635656251,0.06846383365860699,0,0.6088275607821955,0.08085049326791334,84.9,0,1.0,0.0,0.0
MAIN-035,Gemma-3-4B-it,Q5_K_M,190,0,0.7672724598332455,0.03828166183345495,0.4307286604317927,0.09829995037643242,0,0.6406096767441484,0.06116801575901453,100.85,0,1.0,0.0,0.0
MAIN-035,Gemma-3-4B-it,Q6_K,190,0,0.7550268549668161,0.024166569931250995,0.39002145779082076,0.06081431926180168,0,0.610948997031181,0.07291945510606776,103.1,0,1.0,0.0,0.0
MAIN-035,Phi-4-mini-instruct,Q3_K_M,190,0,0.6294805821619536,0.04008665909965595,0.21564931492789477,0.05077942794742092,0,0.42602152941510846,0.13326246610172776,53.45,0,1.0,0.0,0.0
MAIN-035,Phi-4-mini-instruct,Q4_K_M,190,0,0.6395584115856572,0.041121670035287654,0.23219938163812784,0.06248365176125897,0,0.44323982682696067,0.13506889282399467,45.65,0,0.9,0.30079260375911915,0.05
MAIN-035,Phi-4-mini-instruct,Q5_K_M,190,0,0.625948489810291,0.047202862283103796,0.22373722952874917,0.060982718649313004,0,0.4286699583208365,0.16415481729685016,54.15,0,0.9,0.30079260375911915,0.05
MAIN-035,Phi-4-mini-instruct,Q6_K,190,0,0.6746667908994775,0.03201685461959852,0.26957081584399306,0.06342539127853272,0,0.4955385559628904,0.10263145863729324,40.25,0,0.5105263157894737,0.5012098978847859,0.3
MAIN-035,Qwen-MediCare-BD,Q3_K_M,190,0,0.5289282128999108,0.0647554674536439,0.11824201077300282,0.033533676396535324,0,0.16243687214474126,0.1182690165120743,72.1,0,0.12878446115288222,0.29784523926453677,1.5
MAIN-035,Qwen-MediCare-BD,Q4_K_M,190,0,0.6168280184268952,0.04553922973483968,0.16334176184137675,0.04721905124416971,0,0.3148420343058368,0.08756211393300957,84.35,0,0.4789473684210526,0.5008764248619176,0.45
MAIN-035,Qwen-MediCare-BD,Q5_K_M,190,0,0.5804811113759091,0.05650589683085422,0.1518066797686944,0.053949661742162196,0,0.309544912196126,0.1390052160171393,69.3,0,0.35,0.4768447885643214,1.05
MAIN-035,Qwen-MediCare-BD,Q6_K,190,0,0.6090848295312179,0.079204039369663,0.18383548058348853,0.06171259665242893,0,0.32377170903786273,0.12213342030124567,43.95,0,0.6368421052631579,0.48218037231442745,0.3
MAIN-036,Gemma-3-4B-it,Q3_K_M,190,0,0.7908545205467625,0.027626818991740236,0.48341780487634184,0.07046338647761377,0,0.670353448906685,0.09754898019547015,163.5,0,0.9,0.3007926037591192,0.05
MAIN-036,Gemma-3-4B-it,Q4_K_M,190,0,0.7807048101174204,0.029039852112539066,0.451510577689006,0.0799151698069362,0,0.6690525637047914,0.09329917790847517,171.6,0,0.7315789473684211,0.4443086676478799,0.15
MAIN-036,Gemma-3-4B-it,Q5_K_M,190,0,0.8314743973706898,0.028128548612176625,0.5834728291556556,0.09090316885911438,0,0.6920181545867353,0.09572784504392023,165.7,0,1.0,0.0,0.0
MAIN-036,Gemma-3-4B-it,Q6_K,190,0,0.8005906873627713,0.022818674069377987,0.4947242012232795,0.06874764425480219,0,0.7416881554737559,0.07090641091589474,173.85,0,0.8105263157894737,0.3929197945030012,0.1
MAIN-036,Phi-4-mini-instruct,Q3_K_M,190,0,0.6775593403138612,0.047231812524419804,0.28311374395517663,0.0876391138495581,0,0.39814117905451085,0.12577786710806038,65.45,0,0.6342105263157894,0.48155189811321597,0.25
MAIN-036,Phi-4-mini-instruct,Q4_K_M,190,0,0.6387304964818452,0.04696292005023548,0.20860126486982886,0.07026139290442078,0,0.33810123205970316,0.14395299825071625,75.1,0,0.5631578947368421,0.4946384776931451,0.3
MAIN-036,Phi-4-mini-instruct,Q5_K_M,190,0,0.6301261036019576,0.04165935872053407,0.19659053853256395,0.05375139639564197,0,0.3459527209354141,0.15357725769881128,80.65,0,0.4473684210526316,0.49853586801343225,0.35
MAIN-036,Phi-4-mini-instruct,Q6_K,190,0,0.6601584876838483,0.026235513637866536,0.21990830653101834,0.04510407640354328,0,0.38373627950396344,0.10344120988580346,92.6,0,0.4473684210526316,0.49853586801343225,0.35
MAIN-036,Qwen-MediCare-BD,Q3_K_M,190,0,0.5440055569535808,0.07546554600692815,0.1380093872676331,0.05466147677498024,0,0.20504808310631822,0.1410552775895545,63.85,0,0.3473684210526316,0.4773919679477084,0.5
MAIN-036,Qwen-MediCare-BD,Q4_K_M,190,0,0.6217584153539256,0.04537796171242375,0.20136074261227935,0.05449307097411118,0,0.2906375662023973,0.11256518748617078,93.45,0,0.35342105263157897,0.4741665461495805,0.95
MAIN-036,Qwen-MediCare-BD,Q5_K_M,190,0,0.650608427901017,0.04345612301160827,0.24457543479488889,0.05441895702696162,0,0.39594616923808695,0.12963068986905962,128.3,0,0.06469924812030074,0.13658539748201554,2.15
MAIN-036,Qwen-MediCare-BD,Q6_K,190,0,0.6515903865036211,0.06817777968073614,0.26283141160331136,0.11510457185202205,0,0.3037924192024731,0.1395206782209049,67.3,0,0.08973684210526316,0.26063773546234903,1.75
MAIN-037,Gemma-3-4B-it,Q3_K_M,190,0,0.7443452286092859,0.024216150139143484,0.4316214794584762,0.057559112397998664,0,0.6216063446128598,0.08111169808291802,81.0,0,0.6003508771929824,0.26060661549280567,2.25
MAIN-037,Gemma-3-4B-it,Q4_K_M,190,0,0.7312871678879387,0.051839173070484884,0.38242805194887985,0.1142396971197448,0,0.5786972162393391,0.11854840629976447,117.3,0,0.6347368421052632,0.21535914192608344,2.45
MAIN-037,Gemma-3-4B-it,Q5_K_M,190,0,0.7389147062050668,0.03864151294782365,0.41543425519947746,0.0886595449181054,0,0.6243530290458811,0.10032460425351988,119.25,0,0.6728070175438596,0.21507764387732117,2.55
MAIN-037,Gemma-3-4B-it,Q6_K,190,0,0.7603926561380687,0.03339928442918409,0.4446661238368429,0.0799050383315956,0,0.6416233040253307,0.09171185170313388,119.4,0,0.6416666666666667,0.2518406665739034,2.95
MAIN-037,Phi-4-mini-instruct,Q3_K_M,190,0,0.6548844613526997,0.05587859825006616,0.2780485079880517,0.08186666973253845,0,0.40427345083973504,0.11095121119944759,56.75,0,0.725438596491228,0.2753528237980565,1.4
MAIN-037,Phi-4-mini-instruct,Q4_K_M,190,0,0.6673821668875844,0.0396313549903561,0.2896361774396989,0.07136875883006076,0,0.49832435389909707,0.0891613926835595,68.0,0,0.6741228070175438,0.30024723714956525,1.85
MAIN-037,Phi-4-mini-instruct,Q5_K_M,190,0,0.677145023408689,0.02136404506214772,0.2820935430410324,0.0406030219673176,0,0.4868043409022206,0.10223503241638536,73.1,0,0.6271929824561404,0.2575554668955815,1.7
MAIN-037,Phi-4-mini-instruct,Q6_K,190,0,0.6836746579722355,0.04361741463256354,0.30650873393131906,0.07526777960764011,0,0.5169353488883197,0.1237110392051212,70.45,0,0.7596491228070175,0.2526645649999894,2.05
MAIN-037,Qwen-MediCare-BD,Q3_K_M,190,0,0.596478934037058,0.11006905941035285,0.2750656105677563,0.17248935798319665,0,0.5051407301438484,0.223822686603832,37.85,0,0.6551754385964912,0.41192661670201963,1.25
MAIN-037,Qwen-MediCare-BD,Q4_K_M,190,0,0.64932290096032,0.034715100067104265,0.24162402337962413,0.05557637439006436,0,0.3915594670588457,0.10805982117769844,62.35,0,0.1924143692564745,0.3204929884544503,2.1
MAIN-037,Qwen-MediCare-BD,Q5_K_M,190,0,0.6105757190992958,0.06463149169528741,0.18723185702127212,0.0941947074842983,0,0.3140840612312761,0.15008316647735082,61.75,0,0.30268170426065166,0.385514420269078,1.55
MAIN-037,Qwen-MediCare-BD,Q6_K,190,0,0.6579025761077278,0.0365950413768384,0.25504339314787866,0.06125935194144286,0,0.49542245780953137,0.10081581175612525,51.9,0,0.41437552213868006,0.3779867622194071,1.65
MAIN-038,Gemma-3-4B-it,Q3_K_M,190,0,0.7996478385046909,0.022357377852685538,0.5289495011767431,0.05673830282067579,0,0.7690752053944311,0.03879156248201927,148.65,0,0.4131578947368421,0.48695743250812945,0.45
MAIN-038,Gemma-3-4B-it,Q4_K_M,190,0,0.8361082083300541,0.023014366163947007,0.5491805299302703,0.07006888196555301,0,0.7357309107893316,0.06599231553386621,115.4,0,0.38421052631578945,0.4876931530468949,0.4
MAIN-038,Gemma-3-4B-it,Q5_K_M,190,0,0.7984517696656679,0.031809688269107704,0.5172574550483688,0.0877474928498915,0,0.7501209622784203,0.07069685075164493,131.9,0,0.7315789473684211,0.44430866764787996,0.15
MAIN-038,Gemma-3-4B-it,Q6_K,190,0,0.807546781866174,0.02120503307749788,0.5319431735021045,0.06799109136611813,0,0.7851559209134872,0.043229268774314274,149.25,0,0.8052631578947368,0.3970442170283925,0.1
MAIN-038,Phi-4-mini-instruct,Q3_K_M,190,0,0.6560640971911581,0.040671271487515336,0.2453644174913125,0.06936462094635862,0,0.3638143818670119,0.11492208327312058,49.45,0,0.9,0.30079260375911915,0.05
MAIN-038,Phi-4-mini-instruct,Q4_K_M,190,0,0.6735161765625602,0.03389300216916749,0.23285980145146415,0.052509756922370705,0,0.4113313249422804,0.09888716292041122,67.15,0,0.9,0.30079260375911915,0.05
MAIN-038,Phi-4-mini-instruct,Q5_K_M,190,0,0.6705671257094333,0.03734065348523836,0.23929630566319235,0.056570630617374884,0,0.4188788260859293,0.10981472953234438,63.8,0,0.5736842105263158,0.4958474177144974,0.25
MAIN-038,Phi-4-mini-instruct,Q6_K,190,0,0.659452632226442,0.041305748365884444,0.2285135210396667,0.05547365425115295,0,0.37292499085847053,0.12444347158485065,65.0,0,0.4473684210526316,0.49853586801343225,0.35
MAIN-038,Qwen-MediCare-BD,Q3_K_M,190,0,0.5057943615474199,0.08257943653628048,0.11335237425448498,0.054580209685899,0,0.18981847815487685,0.12589915567354723,48.75,0,0.29712614870509607,0.45599361637980634,0.9
MAIN-038,Qwen-MediCare-BD,Q4_K_M,190,0,0.6144186242630607,0.03754026184276209,0.1803815856297104,0.03495676541906255,0,0.30891139681627516,0.10560019847739303,102.65,0,0.15766290726817042,0.3537340548248915,1.75
MAIN-038,Qwen-MediCare-BD,Q5_K_M,190,0,0.6100599994784908,0.0469509469035694,0.18777856273396817,0.06042997088435384,0,0.2870281474624154,0.09473669250876356,120.3,0,0.05175875294296347,0.11969088873442121,2.65
MAIN-038,Qwen-MediCare-BD,Q6_K,190,0,0.6344129545123953,0.04348616984690577,0.21207570772726092,0.04710441516629543,0,0.31626542749273534,0.09924043395264594,116.95,0,0.05626173534068271,0.09866963053341812,3.5
MAIN-039,Gemma-3-4B-it,Q3_K_M,190,0,0.7719386800339347,0.024821921386637236,0.4912814644749168,0.05247294728175444,0,0.7332731265634362,0.05292997184885155,148.9,0,0.7605263157894738,0.19500753888227676,2.7
MAIN-039,Gemma-3-4B-it,Q4_K_M,190,0,0.7612778296596125,0.0408293249118888,0.47076006036904844,0.09318388701558938,0,0.7209681657993584,0.059101575619049725,137.15,0,0.7543859649122807,0.22068530063956726,2.55
MAIN-039,Gemma-3-4B-it,Q5_K_M,190,0,0.8057946500025297,0.07679704987020339,0.5684988432467815,0.15162803120944338,0,0.8014637195482512,0.08302158283414232,120.4,0,1.0,0.0,3.0
MAIN-039,Gemma-3-4B-it,Q6_K,190,0,0.7759674677723333,0.029146144230522676,0.47274433317791037,0.07487290387137432,0,0.7386605759887049,0.055107160798673345,139.0,0,0.7758771929824563,0.19834327663265278,2.6
MAIN-039,Phi-4-mini-instruct,Q3_K_M,190,0,0.7013843222668297,0.05101196244075619,0.3504517247984788,0.10458538526098472,0,0.5114676465273018,0.11602481253724728,66.15,0,0.5885964912280702,0.25582873779136317,1.65
MAIN-039,Phi-4-mini-instruct,Q4_K_M,190,0,0.6928529262542724,0.038703175643439953,0.3043474209533728,0.06912102976215481,0,0.4515729882509857,0.15435161616382095,79.0,0,0.7219298245614034,0.26173530208813933,1.35
MAIN-039,Phi-4-mini-instruct,Q5_K_M,190,0,0.7016157953362716,0.03755099438990649,0.3093563822436535,0.05843996659552835,0,0.45643621378597304,0.11536386825762147,80.45,0,0.7469298245614034,0.2757027060363813,1.35
MAIN-039,Phi-4-mini-instruct,Q6_K,190,0,0.6934408743130533,0.03480663050829033,0.2917796795233184,0.0684624691910283,0,0.5064934384922537,0.10768318656277347,90.55,0,0.8315789473684211,0.2369395511036369,1.2
MAIN-039,Qwen-MediCare-BD,Q3_K_M,190,0,0.581044759562141,0.07235729932611464,0.18237715184665404,0.07769954336211646,0,0.3212031597175178,0.1532913996574356,58.5,0,0.5935714285714285,0.35195601127077303,1.8
MAIN-039,Qwen-MediCare-BD,Q4_K_M,190,0,0.6070374520201433,0.05538200325227496,0.17473685884319215,0.07170184346582546,0,0.26621508600206334,0.13436350606672515,71.15,0,0.10470551378446115,0.2663670314439998,1.55
MAIN-039,Qwen-MediCare-BD,Q5_K_M,190,0,0.6745987208266008,0.06112222895122451,0.24865172952673992,0.11648784935437526,0,0.33311718659349565,0.14935784066118954,62.85,0,0.2675438596491228,0.42932187769568864,1.05
MAIN-039,Qwen-MediCare-BD,Q6_K,190,0,0.6885583413274665,0.056070150766892625,0.28318749838617524,0.10358784476707776,0,0.40013117748832905,0.12517663183376773,70.5,0,0.1839473684210526,0.37193731121037643,1.1
MAIN-040,Gemma-3-4B-it,Q3_K_M,190,0,0.8120755161109724,0.023065174688273696,0.5203697124703636,0.05963667361737281,0,0.6727552173256688,0.06799446020702189,165.5,0,0.6093859649122807,0.17339480537816812,2.95
MAIN-040,Gemma-3-4B-it,Q4_K_M,190,0,0.8209112609687604,0.0247963919047054,0.5671249167969314,0.06318091032181734,0,0.6453853004363767,0.0859063835464708,118.3,0,0.37552631578947365,0.211157438965447,2.9
MAIN-040,Gemma-3-4B-it,Q5_K_M,190,0,0.813935892519198,0.019373820192713324,0.5456547567614085,0.04899554642065141,0,0.6932691231469822,0.06001652156083328,149.0,0,0.5425438596491228,0.23022295025845324,2.8
MAIN-040,Gemma-3-4B-it,Q6_K,190,0,0.8022779050626253,0.019027131448407182,0.5261229941977831,0.04865782029464907,0,0.6694946720290771,0.06967665534101158,165.5,0,0.5752005012531328,0.19706284234057692,3.15
MAIN-040,Phi-4-mini-instruct,Q3_K_M,190,0,0.6767504036426544,0.04095068012131584,0.26690879272648455,0.06759573130126055,0,0.4044595357897799,0.12622851853732367,67.6,0,0.2596491228070175,0.32094784435635715,1.6
MAIN-040,Phi-4-mini-instruct,Q4_K_M,190,0,0.6772971341484472,0.04258219995220784,0.26933005014196854,0.08213799163352387,0,0.4992278830930191,0.14823299710939292,79.4,0,0.11666666666666665,0.2532562771512677,1.4
MAIN-040,Phi-4-mini-instruct,Q5_K_M,190,0,0.6477491090172216,0.04148024404200846,0.23636098986149892,0.06767021870631262,0,0.48468406192087565,0.09879511043802032,84.45,0,0.07850877192982457,0.1888541788345423,1.6
MAIN-040,Phi-4-mini-instruct,Q6_K,190,0,0.669285962456151,0.021715087971958015,0.24533913439258778,0.03662004888504704,0,0.4372707157175414,0.09090228222366796,76.9,0,0.1633333333333333,0.25872886032069436,1.55
MAIN-040,Qwen-MediCare-BD,Q3_K_M,190,0,0.5084777417935823,0.06815013470982187,0.10289939603717642,0.03558063101685289,0,0.1687191070503709,0.11493677594512569,54.5,0,0.11289473684210526,0.3143895394440393,1.75
MAIN-040,Qwen-MediCare-BD,Q4_K_M,190,0,0.6636627216088145,0.06605867160283484,0.27887251775410715,0.08053754119496982,0,0.4163153354503839,0.1443757834552313,66.75,0,0.0543859649122807,0.21059824260951535,1.2
MAIN-040,Qwen-MediCare-BD,Q5_K_M,190,0,0.6232436001300812,0.04950661937811613,0.2049791205296589,0.06754299872823824,0,0.35194378451382546,0.10107810358480837,81.45,0,0.06931077694235589,0.18152270016770333,2.25
MAIN-040,Qwen-MediCare-BD,Q6_K,190,0,0.6616456336096713,0.04480270040681616,0.2592125707245513,0.07195763828187085,0,0.3445337073981109,0.10063027866490971,73.45,0,0.06635964912280702,0.18311238094842622,2.3
MAIN-041,Gemma-3-4B-it,Q3_K_M,190,0,0.7640650761754889,0.02358424611039695,0.4270042037038672,0.06261926356632219,0,0.6266272267527798,0.07311643140560091,132.2,0,0.34210526315789475,0.4756680509358889,0.6
MAIN-041,Gemma-3-4B-it,Q4_K_M,190,0,0.7822427392005921,0.024587809956464243,0.48419623756243513,0.060612581838512265,0,0.7082027677150113,0.06061963987131639,132.9,0,0.49473684210526314,0.501293231478825,0.6
MAIN-041,Gemma-3-4B-it,Q5_K_M,190,0,0.7876289308071136,0.026930615017893154,0.48522155820729856,0.07698689175184217,0,0.6472972185041115,0.07960168918953943,118.9,0,0.7657894736842106,0.3972633339516334,0.95
MAIN-041,Gemma-3-4B-it,Q6_K,190,0,0.819920526993902,0.02054567749587488,0.5457016359185716,0.05960254775257039,0,0.7138717502471976,0.05110606577053202,122.8,0,0.5210526315789473,0.5008764248619175,0.65
MAIN-041,Phi-4-mini-instruct,Q3_K_M,190,0,0.6411386461634385,0.0408451771651381,0.2185391003946623,0.04725547211890195,0,0.3930122372533436,0.102704703338186,66.15,0,0.4631578947368421,0.4999582271606272,0.35
MAIN-041,Phi-4-mini-instruct,Q4_K_M,190,0,0.6785514508423053,0.04749738770912603,0.26269921043707717,0.0663522787516213,0,0.5121975331076222,0.13541667823723905,66.95,0,0.32105263157894737,0.4652801936370403,0.9
MAIN-041,Phi-4-mini-instruct,Q5_K_M,190,0,0.6740412812483938,0.04302744370395928,0.24781313722592258,0.054069691314412034,0,0.4747726328951195,0.12393417912620912,70.25,0,0.3017543859649123,0.4291650951784418,1.0
MAIN-041,Phi-4-mini-instruct,Q6_K,190,0,0.675836906307622,0.0357705676297272,0.2435519997179466,0.05212968599612533,0,0.4897299641554741,0.09905291845782498,88.6,0,0.33859649122807023,0.38714851049980137,1.15
MAIN-041,Qwen-MediCare-BD,Q3_K_M,190,0,0.548887870813671,0.06605724572925241,0.14729545163932592,0.06133704761769814,0,0.1939103238135107,0.12088165946080467,43.7,0,0.23991228070175435,0.4151301382135572,0.7
MAIN-041,Qwen-MediCare-BD,Q4_K_M,190,0,0.623041024647261,0.03605309549228796,0.19979188743486664,0.051014581465873454,0,0.3674984660837997,0.12260718537121296,100.15,0,0.29649122807017547,0.4566311649380959,0.75
MAIN-041,Qwen-MediCare-BD,Q5_K_M,190,0,0.6243844866752625,0.06190577580710505,0.20068790586930824,0.08540690579755623,0,0.28638005447745263,0.12010283010383686,76.7,0,0.09425438596491227,0.2826261267787901,1.6
MAIN-041,Qwen-MediCare-BD,Q6_K,190,0,0.7213560383570822,0.09267112490497714,0.38915467220813177,0.16725624520023083,0,0.4134941118450369,0.17086770541269347,46.45,0,0.10614035087719297,0.29245411596456394,1.3
MAIN-042,Gemma-3-4B-it,Q3_K_M,190,0,0.7538223737164548,0.032476478914363324,0.4121074536140518,0.07249440031947604,0,0.6613879738403727,0.07055879443413092,143.05,0,0.6631578947368421,0.47387910220727386,0.8
MAIN-042,Gemma-3-4B-it,Q4_K_M,190,0,0.8228881264987745,0.023478691660649233,0.5787783793081567,0.06656185437958252,0,0.7033194014698191,0.08411534499908721,147.2,0,1.0,0.0,1.0
MAIN-042,Gemma-3-4B-it,Q5_K_M,190,0,0.7693802883750513,0.03521227249808616,0.5013996738304453,0.08007447502564102,0,0.7142431197031789,0.07811517120424723,185.5,0,1.0,0.0,0.0
MAIN-042,Gemma-3-4B-it,Q6_K,190,0,0.8201980835513065,0.024911070347856397,0.6380930461257344,0.05652191764432758,0,0.7390022240736572,0.0561705320292411,171.55,0,1.0,0.0,0.0
MAIN-042,Phi-4-mini-instruct,Q3_K_M,190,0,0.6584348361743124,0.03849103366527935,0.2675071100754594,0.05880284244281062,0,0.41799289411161716,0.10590911951954125,74.4,0,0.95,0.15039630187955957,1.05
MAIN-042,Phi-4-mini-instruct,Q4_K_M,190,0,0.6110757104660335,0.077862872555132,0.19752434953866793,0.09420553469555341,0,0.2823497834264289,0.190200024249106,52.85,0,0.95,0.15039630187955957,1.05
MAIN-042,Phi-4-mini-instruct,Q5_K_M,190,0,0.6568847590371182,0.0383877697525168,0.22706323725134916,0.043339161116606156,0,0.3895227222895387,0.10404453701477359,76.8,0,1.0,0.0,1.0
MAIN-042,Phi-4-mini-instruct,Q6_K,190,0,0.6697843081072757,0.038624838642723876,0.25956278557941276,0.050541004303766145,0,0.43715684244074865,0.1039657311136834,73.5,0,1.0,0.0,1.0
MAIN-042,Qwen-MediCare-BD,Q3_K_M,190,0,0.5748987698241284,0.07023841715849523,0.16750527233865828,0.06290059524728578,0,0.24869143827080537,0.11751012760169055,63.75,0,0.11842105263157894,0.3001760573364622,1.15
MAIN-042,Qwen-MediCare-BD,Q4_K_M,190,0,0.6598651289939881,0.03564318470388921,0.25270233314275525,0.06569768907353069,0,0.35288227218652596,0.11648611587523612,94.45,0,0.21289473684210528,0.39314987729319767,1.2
MAIN-042,Qwen-MediCare-BD,Q5_K_M,190,0,0.6789694105323992,0.037740274166981086,0.2576757171546092,0.06268559485130719,0,0.41740629176726446,0.09651326936621116,104.35,0,0.29780701754385963,0.43939210071992335,0.8
MAIN-042,Qwen-MediCare-BD,Q6_K,190,0,0.6509785536088442,0.043019226413255854,0.23612783689600306,0.05544745995585019,0,0.3826918653672472,0.08674392410834253,100.2,0,0.29022556390977444,0.4543530859777214,0.9
MAIN-043,Gemma-3-4B-it,Q3_K_M,0,190,,,,,190,,,,190,,,0.0
MAIN-043,Gemma-3-4B-it,Q4_K_M,190,0,0.8320906780268017,0.03170953132631288,0.5719434275869618,0.10140877386881067,0,0.7003513041293532,0.08354001632974065,88.05,0,0.7114035087719299,0.26374906524454367,1.35
MAIN-043,Gemma-3-4B-it,Q5_K_M,190,0,0.8513608003917493,0.03628632094667807,0.6389963047548513,0.10266280329639652,0,0.7149321641799451,0.10227374472890466,82.15,0,0.8587719298245615,0.2282816997099766,1.15
MAIN-043,Gemma-3-4B-it,Q6_K,190,0,0.8239288741036466,0.032301533406353056,0.5583533280055282,0.08466766951317008,0,0.6638857395886597,0.08094357333604069,84.55,0,0.9052631578947369,0.19645989725150062,1.1
MAIN-043,Phi-4-mini-instruct,Q3_K_M,190,0,0.7020454582415129,0.04791641094808571,0.30258153542489463,0.06868554420948143,0,0.4218137590832851,0.11180571404495622,49.3,0,0.5140350877192982,0.23496926875091753,1.7
MAIN-043,Phi-4-mini-instruct,Q4_K_M,190,0,0.7177728797260083,0.04802545664742793,0.3125904587667315,0.09092519981309205,0,0.4039930422772112,0.1118295771068116,44.5,0,0.7745614035087719,0.25870320685544423,1.25
MAIN-043,Phi-4-mini-instruct,Q5_K_M,190,0,0.6866128949742568,0.036326066611463974,0.2908219958189288,0.059534603624361,0,0.4626504712586045,0.11027817846355302,51.9,0,0.7232456140350877,0.27826780781157456,1.35
MAIN-043,Phi-4-mini-instruct,Q6_K,190,0,0.72394681133722,0.03876561468098851,0.32969021359554357,0.07078608807302195,0,0.4523815965740555,0.10479508878179286,41.2,0,0.6561403508771929,0.26317212746560636,1.4
MAIN-043,Qwen-MediCare-BD,Q3_K_M,190,0,0.5582536625234704,0.06983373732529091,0.18784719996130717,0.08020498173295404,0,0.25791405165991393,0.14210732683733354,40.45,0,0.4797953216374269,0.416562977908729,1.65
MAIN-043,Qwen-MediCare-BD,Q4_K_M,190,0,0.6066114637412523,0.08758500915930714,0.20827140561897145,0.07719279623867943,0,0.3373544596768588,0.15577817297927996,62.85,0,0.09210526315789473,0.2876483550494054,1.25
MAIN-043,Qwen-MediCare-BD,Q5_K_M,190,0,0.7274268478155136,0.08487190431114018,0.39457056188297396,0.13093519050814129,0,0.46137151574818813,0.15673531483802655,45.5,0,0.2666666666666667,0.43060462256680027,0.75
MAIN-043,Qwen-MediCare-BD,Q6_K,190,0,0.7400678957763471,0.04999749671005762,0.3933414346016184,0.10252972663265589,0,0.45745781520761036,0.0971026255416739,39.2,0,0.2513157894736842,0.34455070853890934,1.2
MAIN-044,Gemma-3-4B-it,Q3_K_M,190,0,0.7563989843192853,0.02041552673213228,0.44470675283193206,0.0481652468468278,0,0.6642223695513053,0.053299624116050784,123.4,0,1.0,0.0,1.0
MAIN-044,Gemma-3-4B-it,Q4_K_M,190,0,0.7771135540384996,0.034386239547650334,0.49504542211208996,0.07650868416482765,0,0.7179194325959267,0.06423751919015867,148.3,0,1.0,0.0,1.0
MAIN-044,Gemma-3-4B-it,Q5_K_M,190,0,0.7709504569831648,0.02899265951881969,0.4724281693437855,0.07656131624850636,0,0.6558561301745884,0.06941660943266342,120.75,0,1.0,0.0,1.0
MAIN-044,Gemma-3-4B-it,Q6_K,190,0,0.7742304340789192,0.028443750977891934,0.4938602798089747,0.064900344461083,0,0.6842671951539087,0.05983188919608792,133.05,0,1.0,0.0,1.0
MAIN-044,Phi-4-mini-instruct,Q3_K_M,190,0,0.6569386237546018,0.04662564626249605,0.27977046524326715,0.06123345625672517,0,0.49207637623637823,0.09524970959374605,75.5,0,1.0,0.0,1.0
MAIN-044,Phi-4-mini-instruct,Q4_K_M,190,0,0.6649933115432137,0.03425226377265715,0.28272597771577224,0.05572586877733406,0,0.5243510014045402,0.10139533300348516,89.3,0,0.7263157894736842,0.39686883638596143,1.0
MAIN-044,Phi-4-mini-instruct,Q5_K_M,190,0,0.6697858772779766,0.021957994159721744,0.25684585591494863,0.04502075154752217,0,0.5024664179603855,0.09926025097947096,108.05,0,0.7438596491228069,0.2925294885227351,1.35
MAIN-044,Phi-4-mini-instruct,Q6_K,190,0,0.6555664605215976,0.043513886014949585,0.2435939079549943,0.07036790464738589,0,0.49096429274935677,0.12035242905492077,108.5,0,0.7916666666666665,0.34976581566577947,1.1
MAIN-044,Qwen-MediCare-BD,Q3_K_M,190,0,0.6183894819334934,0.09128534096033189,0.2754212472091875,0.11310549136360659,0,0.5342125152640654,0.1509701412855561,35.3,0,1.0,0.0,1.0
MAIN-044,Qwen-MediCare-BD,Q4_K_M,190,0,0.6412770628929139,0.04680027821857739,0.2247457707389947,0.0770450096922057,0,0.45425226891363346,0.1329806499751993,64.8,0,0.45219298245614037,0.4910451943576056,0.8
MAIN-044,Qwen-MediCare-BD,Q5_K_M,190,0,0.6115811736960161,0.09545284117840488,0.24157524982376052,0.13548291018630887,0,0.3922271248644123,0.22408153277856044,47.4,0,0.506578947368421,0.48824421590967815,0.85
MAIN-044,Qwen-MediCare-BD,Q6_K,190,0,0.6482860439702084,0.0455021626733797,0.2516543504434351,0.08459084488155828,0,0.4388900738815427,0.14636367428065541,76.4,0,0.42894736842105263,0.4813494560114948,0.7
MAIN-045,Gemma-3-4B-it,Q3_K_M,0,190,,,,,190,,,,190,,,0.0
MAIN-045,Gemma-3-4B-it,Q4_K_M,190,0,0.8843740218564083,0.037138895569290044,0.7350909396107017,0.09322623185625817,0,0.786578992290239,0.08455835143942741,81.1,0,0.7885964912280701,0.2523582268315953,1.25
MAIN-045,Gemma-3-4B-it,Q5_K_M,190,0,0.8584199459929215,0.023525220760496037,0.6405886361701243,0.06714347032746658,0,0.7556454048869023,0.06832795831857456,77.1,0,0.8587719298245614,0.22828169970997664,1.15
MAIN-045,Gemma-3-4B-it,Q6_K,190,0,0.839329582452774,0.028308104104034417,0.5934018705072852,0.07906195279553437,0,0.6826527487966152,0.08278833873217421,79.6,0,0.8552631578947368,0.23120423385752123,1.15
